user_score,publisher,title,critics_reviews_count,release_date,maturity_rating,metascore,platform,link,user_reviews_count,genre,genre_tags,developer
74,Infogrames,X-COM: Enforcer,15,2001-04-18,T,65,PC,http://www.metacritic.com/game/pc/x-com-enforcer,10,PC Third-Person Games,Other Shooters,MicroProse
85,Eidos Interactive,Anachronox,18,2001-06-25,T,77,PC,http://www.metacritic.com/game/pc/anachronox,49,PC Third-Person Games,Role-Playing,Ion Storm
91,Gathering,Max Payne,32,2001-07-23,M,89,PC,http://www.metacritic.com/game/pc/max-payne,689,PC Third-Person Games,Modern,Remedy Entertainment
82,Strategy First,Uplink: Hacker Elite,13,2001-10-09,E,75,PC,http://www.metacritic.com/game/pc/uplink-hacker-elite,109,PC Third-Person Games,Adventure Games,Introversion
76,Atari,Deadly Dozen,7,2001-10-31,T,56,PC,http://www.metacritic.com/game/pc/deadly-dozen,17,PC Third-Person Games,Historic,Nfusion
38,Eidos Interactive,F1 World Grand Prix,10,2000-07-01,E,71,PC,http://www.metacritic.com/game/pc/f1-world-grand-prix,5,PC Racing Games,Formula One,Video System
79,Activision,Spider-Man: The Movie,16,2002-04-14,E,75,PC,http://www.metacritic.com/game/pc/spider-man-the-movie,19,PC Third-Person Games,Other Shooters,Gray Matter
88,Hasbro Interactive,Grand Prix 3,12,2000-08-24,E,87,PC,http://www.metacritic.com/game/pc/grand-prix-3,15,PC Racing Games,Formula One,Atari
42,Empire Interactive,Ford Racing,6,2000-09-07,E,51,PC,http://www.metacritic.com/game/pc/ford-racing,6,PC Racing Games,GT / Street,"MotiveTime, Ltd."
86,Hasbro Interactive,NASCAR Heat,13,2000-09-27,E,81,PC,http://www.metacritic.com/game/pc/nascar-heat,21,PC Racing Games,Stock Car,Monster Games Inc.
65,EA Sports,Superbike 2001,12,2000-10-09,E,88,PC,http://www.metacritic.com/game/pc/superbike-2001,22,PC Racing Games,Street,Milestone S.r.l
87,WizardWorks,Dirt Track Racing: Sprint Cars,11,2000-10-19,E,78,PC,http://www.metacritic.com/game/pc/dirt-track-racing-sprint-cars,21,PC Racing Games,Racing,Ratbag
80,Take-Two Interactive,Death Track Racing,7,2000-10-19,E,73,PC,http://www.metacritic.com/game/pc/death-track-racing,4,PC Racing Games,Racing,Attention To Detail
61,Gathering,4x4 Evolution,23,2000-10-29,E,73,PC,http://www.metacritic.com/game/pc/4x4-evolution,12,PC Racing Games,Rally / Offroad,Terminal Reality
70,EA Sports,F1 Championship Season 2000,8,2000-12-06,E,70,PC,http://www.metacritic.com/game/pc/f1-championship-season-2000,4,PC Racing Games,Formula One,Image Space Incorporated
68,On Deck Interactive,Motocross Mania,7,2000-11-14,E,73,PC,http://www.metacritic.com/game/pc/motocross-mania,4,PC Racing Games,Motocross,Deibus Studios
NA,Ubisoft,Suzuki Alstare Extreme Racing,5,2000-12-14,E,55,PC,http://www.metacritic.com/game/pc/suzuki-alstare-extreme-racing,NA,PC Racing Games,Street,Criterion Games
NA,Konami,Woody Woodpecker Racing,7,2001-01-31,E,46,PC,http://www.metacritic.com/game/pc/woody-woodpecker-racing,NA,PC Racing Games,Kart,Syrox Developments
83,Codemasters,1nsane,14,2001-02-05,E,69,PC,http://www.metacritic.com/game/pc/1nsane,21,PC Racing Games,Racing,Invictus
82,Sierra Entertainment,NASCAR Racing 4,14,2001-02-06,E,89,PC,http://www.metacritic.com/game/pc/nascar-racing-4,25,PC Racing Games,Stock Car,Papyrus
NA,Acclaim,Ducati World Racing Challenge,9,2001-02-09,E,57,PC,http://www.metacritic.com/game/pc/ducati-world-racing-challenge,NA,PC Racing Games,Street,Attention To Detail
84,Codemasters,Colin McRae Rally 2.0,14,2001-02-14,E,83,PC,http://www.metacritic.com/game/pc/colin-mcrae-rally-20,51,PC Racing Games,Rally / Offroad,Codemasters
NA,Interplay,Off-Road Redneck Racing,11,2001-05-02,E,65,PC,http://www.metacritic.com/game/pc/off-road-redneck-racing,NA,PC Racing Games,Racing,Rage Software
76,WizardWorks,Leadfoot,8,2001-06-01,E,69,PC,http://www.metacritic.com/game/pc/leadfoot,5,PC Racing Games,Rally / Offroad,Ratbag
75,EA Sports,F1 2001,8,2001-10-14,E,79,PC,http://www.metacritic.com/game/pc/f1-2001,10,PC Racing Games,Formula One,EA Sports
86,Lego Media,LEGO Racers 2,5,2001-10-04,E,68,PC,http://www.metacritic.com/game/pc/lego-racers-2,18,PC Racing Games,Kart,Attention To Detail
NA,Microids,Open Kart,4,2001-09-24,E,57,PC,http://www.metacritic.com/game/pc/open-kart,NA,PC Racing Games,Formula One,Microids
76,Xicat Interactive,Ballistics,12,2001-10-22,E,71,PC,http://www.metacritic.com/game/pc/ballistics,13,PC Racing Games,Futuristic,GRIN
44,Activision,Supercar Street Challenge,10,2001-10-30,E,45,PC,http://www.metacritic.com/game/pc/supercar-street-challenge,5,PC Racing Games,GT / Street,Exakt
NA,SSI,Flanker 2.0,10,1999-09-30,E,81,PC,http://www.metacritic.com/game/pc/flanker-20,NA,PC Simulation Games,Modern Jet,Flying Legends
59,EA Games,Motor City Online,12,2001-10-29,E,73,PC,http://www.metacritic.com/game/pc/motor-city-online,36,PC Racing Games,Racing,EA Games
89,Interplay,FreeSpace 2,16,1999-09-30,E,91,PC,http://www.metacritic.com/game/pc/freespace-2,103,PC Simulation Games,Small Spaceship,Volition Inc.
84,EON Digital Entertainment,Airfix Dogfighter,7,2000-01-14,E,75,PC,http://www.metacritic.com/game/pc/airfix-dogfighter,22,PC Simulation Games,Modern Jet,Paradox Interactive
81,Microsoft Game Studios,StarLancer,18,2000-03-31,E,78,PC,http://www.metacritic.com/game/pc/starlancer,14,PC Simulation Games,Small Spaceship,Digital Anvil
70,THQ,X: Beyond the Frontier,17,2000-01-26,T,67,PC,http://www.metacritic.com/game/pc/x-beyond-the-frontier,22,PC Simulation Games,Futuristic Combat Sims,Egosoft
82,Microsoft Game Studios,Allegiance,17,2000-03-31,E,86,PC,http://www.metacritic.com/game/pc/allegiance,11,PC Simulation Games,Small Spaceship,Microsoft Game Studios
76,Interplay,Star Trek: Klingon Academy,14,2000-06-21,T,74,PC,http://www.metacritic.com/game/pc/star-trek-klingon-academy,11,PC Simulation Games,Large Spaceship,14 Degrees East
NA,Red Storm Entertainment,Bang! Gunship Elite,15,2000-07-19,E,68,PC,http://www.metacritic.com/game/pc/bang!-gunship-elite,NA,PC Simulation Games,Small Spaceship,Rayland Interactive
81,Microsoft Game Studios,Crimson Skies,32,2000-09-17,T,83,PC,http://www.metacritic.com/game/pc/crimson-skies,12,PC Simulation Games,Futuristic Jet,Zipper Interactive
81,Microsoft Game Studios,Combat Flight Simulator 2: WWII Pacific Theater,22,2000-10-13,E,83,PC,http://www.metacritic.com/game/pc/combat-flight-simulator-2-wwii-pacific-theater,7,PC Simulation Games,WWII,Microsoft Game Studios
83,Empire Interactive,Enemy Engaged: RAH-66 Comanche Versus Ka-52 Hokum,11,2000-07-31,T,86,PC,http://www.metacritic.com/game/pc/enemy-engaged-rah-66-comanche-versus-ka-52-hokum,12,PC Simulation Games,Combat Sims,Razorworks Studios
NA,TalonSoft,JetFighter IV: Fortress America,15,2000-11-08,E,60,PC,http://www.metacritic.com/game/pc/jetfighter-iv-fortress-america,NA,PC Simulation Games,Combat Sims,Mission Studios
84,Shrapnel Games,Steel Beasts,13,2000-09-24,T,86,PC,http://www.metacritic.com/game/pc/steel-beasts,18,PC Simulation Games,Tank,eSim Games
78,Bethesda Softworks,Sea Dogs,15,2000-11-24,T,71,PC,http://www.metacritic.com/game/pc/sea-dogs,13,PC Simulation Games,Ship,Akella
83,Microsoft Game Studios,MechWarrior 4: Vengeance,26,2000-11-23,T,87,PC,http://www.metacritic.com/game/pc/mechwarrior-4-vengeance,26,PC Simulation Games,Futuristic Combat Sims,FASA Studio
58,Xicat Interactive,X-Plane,5,2000-11-30,E,69,PC,http://www.metacritic.com/game/pc/x-plane,6,PC Simulation Games,Civilian Plane,Laminar Research
70,Atari,B-17 Flying Fortress: The Mighty 8th,14,2000-12-13,M,82,PC,http://www.metacritic.com/game/pc/b-17-flying-fortress-the-mighty-8th,8,PC Simulation Games,Combat Sims,Wayward Simulations
NA,Empire Interactive,Rowan's Battle of Britain,14,2001-01-31,T,79,PC,http://www.metacritic.com/game/pc/rowans-battle-of-britain,NA,PC Simulation Games,Combat Sims,Rowan Software Ltd.
71,LucasArts,Star Wars: Battle for Naboo,17,2001-03-11,T,54,PC,http://www.metacritic.com/game/pc/star-wars-battle-for-naboo,7,PC Simulation Games,Futuristic Combat Sims,LucasArts
75,Simon & Schuster,Pearl Harbor: Zero Hour,4,2001-05-12,E,55,PC,http://www.metacritic.com/game/pc/pearl-harbor-zero-hour,27,PC Simulation Games,Combat Sims,Zono Inc.
NA,WizardWorks,B-17 Gunner: Air War Over Germany,9,2001-05-20,T,46,PC,http://www.metacritic.com/game/pc/b-17-gunner-air-war-over-germany,NA,PC Simulation Games,WWII,Sunstorm Interactive
64,Bethesda Softworks,Echelon,16,2001-05-16,E,70,PC,http://www.metacritic.com/game/pc/echelon,8,PC Simulation Games,Futuristic Jet,Buka Entertainment
85,Microsoft Game Studios,Microsoft Train Simulator,16,2001-05-31,E,84,PC,http://www.metacritic.com/game/pc/microsoft-train-simulator,20,PC Simulation Games,Train,Kuju Entertainment
76,Take-Two Interactive,Eurofighter Typhoon,10,2001-07-30,E,69,PC,http://www.metacritic.com/game/pc/eurofighter-typhoon,11,PC Simulation Games,Modern Jet,Rage Software
84,Infogrames,Independence War 2: Edge of Chaos,17,2001-08-22,E,83,PC,http://www.metacritic.com/game/pc/independence-war-2-edge-of-chaos,22,PC Simulation Games,Futuristic Combat Sims,Particle Systems
74,Electronic Arts,Sub Command,5,2001-09-12,E,84,PC,http://www.metacritic.com/game/pc/sub-command,12,PC Simulation Games,Submarine,Sonalysts
NA,3DO,Jumpgate: The Reconstruction Initiative,8,2001-09-23,E,79,PC,http://www.metacritic.com/game/pc/jumpgate-the-reconstruction-initiative,NA,PC Simulation Games,Futuristic Combat Sims,NetDevil
90,MicroProse,Civilization II,7,1996-02-29,E,94,PC,http://www.metacritic.com/game/pc/civilization-ii,227,PC Strategy Games,Historic,MPS Labs
45,Accolade,Star Control 3,5,1996-08-31,E,89,PC,http://www.metacritic.com/game/pc/star-control-3,27,PC Strategy Games,General,Legend Entertainment
88,3DO,Chaos Overlords,6,1996-04-30,NA,70,PC,http://www.metacritic.com/game/pc/chaos-overlords,14,PC Strategy Games,Turn-Based Strategy,Stick Man Games
NA,SSI,Age of Rifles,4,1996-08-31,NA,80,PC,http://www.metacritic.com/game/pc/age-of-rifles,NA,PC Strategy Games,Other Strategy Games,SSI
88,Sierra Entertainment,Lords of the Realm II,6,1996-10-31,T,77,PC,http://www.metacritic.com/game/pc/lords-of-the-realm-ii,27,PC Strategy Games,Other Strategy Games,Impressions Games
88,Electronic Arts,Sid Meier's Gettysburg!,7,1997-09-30,E,92,PC,http://www.metacritic.com/game/pc/sid-meiers-gettysburg!,15,PC Strategy Games,Other Strategy Games,Firaxis Games
90,Westwood Studios,Command & Conquer: Red Alert,7,1996-10-31,T,90,PC,http://www.metacritic.com/game/pc/command-conquer-red-alert,170,PC Strategy Games,Sci-Fi,Westwood Studios
89,Bungie Software,Myth: The Fallen Lords,9,1997-10-31,M,91,PC,http://www.metacritic.com/game/pc/myth-the-fallen-lords,44,PC Strategy Games,Fantasy,Bungie Software
88,Microsoft Game Studios,Age of Empires,9,1997-09-30,T,83,PC,http://www.metacritic.com/game/pc/age-of-empires,179,PC Strategy Games,Historic,Ensemble Studios
93,Humongous Entertainment,Total Annihilation,10,1997-09-30,T,86,PC,http://www.metacritic.com/game/pc/total-annihilation,122,PC Strategy Games,Sci-Fi,Cavedog Entertainment
86,WizardWorks,Emergency: Fighters for Life,9,1998-07-31,E,71,PC,http://www.metacritic.com/game/pc/emergency-fighters-for-life,8,PC Strategy Games,General,TopWare Interactive
92,Blizzard Entertainment,Starcraft,15,1998-04-01,T,88,PC,http://www.metacritic.com/game/pc/starcraft,606,PC Strategy Games,Sci-Fi,Blizzard Entertainment
84,Gathering,Railroad Tycoon II,11,1998-10-31,E,89,PC,http://www.metacritic.com/game/pc/railroad-tycoon-ii,65,PC Strategy Games,Tycoon,PopTop Software
93,Bungie Software,Myth II: Soulblighter,12,1998-11-30,M,88,PC,http://www.metacritic.com/game/pc/myth-ii-soulblighter,39,PC Strategy Games,Real-Time Strategy,Bungie Software
90,Electronic Arts,Sid Meier's Alpha Centauri,19,1999-02-12,E,92,PC,http://www.metacritic.com/game/pc/sid-meiers-alpha-centauri,143,PC Strategy Games,Sci-Fi,Firaxis Games
88,GT Interactive,Total Annihilation: Kingdoms,18,1999-05-31,T,74,PC,http://www.metacritic.com/game/pc/total-annihilation-kingdoms,20,PC Strategy Games,Real-Time Strategy,Cavedog Entertainment
90,Microsoft Game Studios,Age of Empires II: The Age of Kings,21,1999-09-30,T,92,PC,http://www.metacritic.com/game/pc/age-of-empires-ii-the-age-of-kings,566,PC Strategy Games,Historic,Ensemble Studios
87,Maxis,SimCity 3000 Unlimited,9,2000-05-16,E,77,PC,http://www.metacritic.com/game/pc/simcity-3000-unlimited,40,PC Strategy Games,Modern,Maxis
76,Sierra Entertainment,Ground Control,26,2000-05-31,T,86,PC,http://www.metacritic.com/game/pc/ground-control,28,PC Strategy Games,Sci-Fi,Massive Entertainment
91,Sierra Entertainment,Homeworld,20,1999-08-31,E,93,PC,http://www.metacritic.com/game/pc/homeworld,208,PC Strategy Games,Sci-Fi,Relic
48,Got Game Entertainment,Tsunami 2265,11,2002-08-04,T,35,PC,http://www.metacritic.com/game/pc/tsunami-2265,4,PC Action Games,Other Shooters,Prograph
88,Electronic Arts,Shogun: Total War,24,2000-06-13,T,84,PC,http://www.metacritic.com/game/pc/shogun-total-war,56,PC Strategy Games,Historic,Creative Assembly
88,LucasArts,Star Wars Jedi Knight: Dark Forces II,10,1997-09-30,NA,91,PC,http://www.metacritic.com/game/pc/star-wars-jedi-knight-dark-forces-ii,100,PC Action Games,First-Person Shooters,LucasArts
79,Sierra Entertainment,Aliens Versus Predator 2: Primal Hunt Expansion Pack,16,2002-08-13,M,55,PC,http://www.metacritic.com/game/pc/aliens-versus-predator-2-primal-hunt-expansion-pack,17,PC Action Games,Sci-Fi,Third Law Interactive
85,EA Games,Battlefield 1942,27,2002-09-10,T,89,PC,http://www.metacritic.com/game/pc/battlefield-1942,241,PC Action Games,Historic,Digital Illusions
65,U.S. Army,America's Army,13,2002-08-28,T,82,PC,http://www.metacritic.com/game/pc/americas-army,28,PC Action Games,Tactical Shooters,U.S. Army
68,Empire Interactive,Sheep,18,2000-11-29,E,73,PC,http://www.metacritic.com/game/pc/sheep,5,PC Action Games,General,Minds-Eye Productions
87,Gathering,Hidden & Dangerous 2,26,2003-10-21,M,75,PC,http://www.metacritic.com/game/pc/hidden-dangerous-2,47,PC Action Games,Historic,Illusion Softworks
87,Gathering,Vietcong,22,2003-03-26,T,74,PC,http://www.metacritic.com/game/pc/vietcong,60,PC Action Games,Historic,Pterodon
NA,JoWooD Entertainment AG,Zax: The Alien Hunter,7,2001-10-09,T,70,PC,http://www.metacritic.com/game/pc/zax-the-alien-hunter,NA,PC Action Games,General,Reflexive Entertainment
70,DreamCatcher Interactive,Jekyll & Hyde (2001),10,2001-10-09,T,34,PC,http://www.metacritic.com/game/pc/jekyll-hyde-2001,4,PC Action Games,Action,In Utero
90,Gathering,Rune: Halls of Valhalla,11,2001-10-23,M,61,PC,http://www.metacritic.com/game/pc/rune-halls-of-valhalla,8,PC Action Games,General,Human Head Studios
86,Red Storm Entertainment,Tom Clancy's Rainbow Six,13,1998-07-31,T,85,PC,http://www.metacritic.com/game/pc/tom-clancys-rainbow-six,27,PC Action Games,Modern,Red Storm Entertainment
89,Monolith Productions,Shogo: Mobile Armor Division,13,1998-09-30,M,88,PC,http://www.metacritic.com/game/pc/shogo-mobile-armor-division,36,PC Action Games,Sci-Fi,Monolith Productions
58,"Encore Software, Inc.",Battle Engine Aquila,11,2003-10-23,T,65,PC,http://www.metacritic.com/game/pc/battle-engine-aquila,4,PC Action Games,Sci-Fi,Lost Toys
NA,Sony Online Entertainment,PlanetSide: Core Combat,18,2003-10-27,T,63,PC,http://www.metacritic.com/game/pc/planetside-core-combat,NA,PC Action Games,Sci-Fi,Sony Online Entertainment
87,Hip Games,kill.switch,14,2004-03-30,T,66,PC,http://www.metacritic.com/game/pc/killswitch,9,PC Action Games,Modern,Namco
80,DreamCatcher Interactive,Painkiller,62,2004-04-12,M,81,PC,http://www.metacritic.com/game/pc/painkiller,219,PC Action Games,Fantasy,People Can Fly
62,.400 Software Studios,Total Extreme Wrestling 2004,6,2004-03-31,NA,76,PC,http://www.metacritic.com/game/pc/total-extreme-wrestling-2004,11,PC Action Games,Wrestling,Adam Ryland
61,Magnum Games,Beyond the Law: The Third Wave,17,2004-04-02,T,42,PC,http://www.metacritic.com/game/pc/beyond-the-law-the-third-wave,8,PC Action Games,Tactical Shooters,Magnum Games
49,cdv Software,Breed,24,2004-04-02,M,51,PC,http://www.metacritic.com/game/pc/breed,26,PC Action Games,Sci-Fi,Brat Designs
39,Konami,Apocalyptica,5,2004-04-09,M,34,PC,http://www.metacritic.com/game/pc/apocalyptica,7,PC Action Games,Other Shooters,Extreme FX
79,Eidos Interactive,Hitman: Contracts,27,2004-04-20,M,74,PC,http://www.metacritic.com/game/pc/hitman-contracts,90,PC Action Games,Modern,Io Interactive
64,ValuSoft,Nitro Family,4,2004-05-01,M,62,PC,http://www.metacritic.com/game/pc/nitro-family,5,PC Action Games,First-Person Shooters,Delphieye
91,NovaLogic,Joint Operations: Typhoon Rising,30,2004-06-15,T,82,PC,http://www.metacritic.com/game/pc/joint-operations-typhoon-rising,45,PC Action Games,Modern,NovaLogic
39,"Encore Software, Inc.",Soldner: Secret Wars,23,2004-06-22,T,43,PC,http://www.metacritic.com/game/pc/soldner-secret-wars,21,PC Action Games,Tactical Shooters,Wings Simulations
38,Groove Games,Marine Sharpshooter II: Jungle Warfare,6,2004-06-24,M,52,PC,http://www.metacritic.com/game/pc/marine-sharpshooter-ii-jungle-warfare,8,PC Action Games,Modern,Jarhead Games
66,Russobit-M,Kreed,5,2004-07-01,NA,49,PC,http://www.metacritic.com/game/pc/kreed,7,PC Action Games,First-Person Shooters,Burut Software
68,Kuma Reality Games,KumaWar,15,2004-07-16,M,50,PC,http://www.metacritic.com/game/pc/kumawar,9,PC Action Games,Tactical Shooters,Kuma Reality Games
43,Global Star Software,Army Men: Sarge's War,5,2004-07-27,T,37,PC,http://www.metacritic.com/game/pc/army-men-sarges-war,6,PC Action Games,Modern,Tactical Development
75,Activision,Doom 3,83,2004-08-03,M,87,PC,http://www.metacritic.com/game/pc/doom-3,700,PC Action Games,Sci-Fi,id Software
NA,Groove Games,Marine Heavy Gunner: Vietnam,6,2004-08-22,M,50,PC,http://www.metacritic.com/game/pc/marine-heavy-gunner-vietnam,NA,PC Action Games,First-Person Shooters,Brainbox Games
NA,Playlogic,Alpha Black Zero: Intrepid Protocol,18,2004-09-02,T,51,PC,http://www.metacritic.com/game/pc/alpha-black-zero-intrepid-protocol,NA,PC Action Games,Other Shooters,Khaeon
83,Activision,Call of Duty: United Offensive,54,2004-09-14,T,87,PC,http://www.metacritic.com/game/pc/call-of-duty-united-offensive,139,PC Action Games,Historic,Gray Matter
83,LucasArts,Star Wars: Battlefront (2004),34,2004-09-20,T,76,PC,http://www.metacritic.com/game/pc/star-wars-battlefront-2004,57,PC Action Games,Sci-Fi,Pandemic Studios
46,Eidos Interactive,ShellShock: Nam '67,20,2004-09-14,M,50,PC,http://www.metacritic.com/game/pc/shellshock-nam-67,12,PC Action Games,Historic,Guerrilla
46,Atari,Shadow Ops: Red Mercury,16,2004-09-21,T,61,PC,http://www.metacritic.com/game/pc/shadow-ops-red-mercury,7,PC Action Games,Modern,Zombie Studios
82,Global Star Software,Conflict: Vietnam,18,2004-10-05,M,55,PC,http://www.metacritic.com/game/pc/conflict-vietnam,13,PC Action Games,Historic,Pivotal Games
NA,Activision Value,Secret Service: Security Breach,4,2003-10-28,T,45,PC,http://www.metacritic.com/game/pc/secret-service-security-breach,NA,PC Action Games,First-Person Shooters,NA
75,VU Games,Tribes: Vengeance,44,2004-10-12,T,83,PC,http://www.metacritic.com/game/pc/tribes-vengeance,33,PC Action Games,Sci-Fi,Irrational Games
83,Global Star Software,Hidden & Dangerous 2: Sabre Squadron,14,2004-10-21,M,67,PC,http://www.metacritic.com/game/pc/hidden-dangerous-2-sabre-squadron,9,PC Action Games,Historic,Illusion Softworks
65,Strategy First,Chrome,21,2003-10-28,M,69,PC,http://www.metacritic.com/game/pc/chrome,34,PC Action Games,Sci-Fi,Techland
84,Activision,Call of Duty,44,2003-10-29,T,91,PC,http://www.metacritic.com/game/pc/call-of-duty,477,PC Action Games,Historic,Infinity Ward
78,EA Games,The Lord of the Rings: The Return of the King,18,2003-10-31,T,78,PC,http://www.metacritic.com/game/pc/the-lord-of-the-rings-the-return-of-the-king,56,PC Action Games,Beat-'Em-Up,EA Games
NA,Hip Games,Dead to Rights,11,2003-11-10,M,67,PC,http://www.metacritic.com/game/pc/dead-to-rights,NA,PC Action Games,Modern,Namco
85,U.S. Army,America's Army: Special Forces,6,2003-11-06,T,85,PC,http://www.metacritic.com/game/pc/americas-army-special-forces,38,PC Action Games,Modern,U.S. Army
